,host_since,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,extra_people,minimum_nights,maximum_nights
9109,20160628.0,-33.902798689171284,151.1771408267721,1.0,1.5,1.0,1.0,61.0,0.0,0.0,7.0,13.0
9110,20161203.0,-33.63696018600473,151.32935834470928,4.0,1.0,2.0,2.0,150.0,215.0,0.0,2.0,28.0
9111,20140830.0,-33.889453112390896,151.19598748353206,2.0,2.0,1.0,1.0,80.0,0.0,0.0,4.0,1125.0
9112,20140722.0,-33.75832172003957,151.29444816742387,4.0,1.0,2.0,2.0,119.0,170.0,0.0,5.0,1125.0
9113,20161203.0,-33.905633266113604,151.15988407739104,2.0,1.5,1.0,1.0,62.0,0.0,0.0,5.0,8.0
9114,20140416.0,-33.943616069443,151.24464862511343,2.0,1.0,1.0,1.0,61.0,0.0,0.0,3.0,30.0
9115,20160810.0,-33.895880452153264,151.1780531007233,2.0,2.0,1.0,1.0,100.0,0.0,0.0,1.0,5.0
9116,20161203.0,-33.856802666298464,151.18302085076348,1.0,1.0,1.0,1.0,55.0,0.0,0.0,7.0,150.0
9117,20151227.0,-33.88901311491575,151.16809734390102,2.0,1.0,1.0,1.0,55.0,0.0,0.0,2.0,30.0
9118,20160423.0,-33.903445116720235,151.2413424223938,4.0,1.0,2.0,2.0,61.0,40.0,20.0,5.0,24.0
9119,20130408.0,-33.88401866978877,151.27184582583482,2.0,1.0,1.0,1.0,129.0,0.0,0.0,2.0,1125.0
9120,20150602.0,-33.874456253031816,151.219987476086,1.0,1.0,1.0,1.0,80.0,0.0,0.0,3.0,1125.0
9121,20120818.0,-33.86690756927821,151.13320463089875,1.0,1.0,1.0,1.0,44.0,0.0,0.0,2.0,1125.0
9122,20161027.0,-33.7060758719311,151.29552624569587,2.0,1.0,1.0,1.0,97.0,45.0,0.0,1.0,1125.0
9123,20160220.0,-33.797114145679515,151.2798659158381,2.0,1.0,1.0,1.0,158.0,100.0,30.0,2.0,15.0
9124,20160504.0,-33.926194533717016,151.2506249551519,2.0,1.0,1.0,1.0,50.0,50.0,10.0,21.0,23.0
9125,20140628.0,-33.96287625446357,151.15355017441127,4.0,1.0,2.0,2.0,150.0,155.0,25.0,5.0,1125.0
9126,20160914.0,-33.90817364671033,151.17739274425534,1.0,1.0,1.0,1.0,53.0,0.0,0.0,5.0,1125.0
9127,20161129.0,-33.885074237652,151.28246171171634,2.0,1.0,1.0,1.0,90.0,50.0,0.0,4.0,20.0
9128,20160627.0,-33.89085927284888,151.2482076386487,2.0,1.0,1.0,1.0,100.0,0.0,0.0,21.0,33.0
9129,20150403.0,-33.897727516251464,151.20090427062644,2.0,1.0,1.0,1.0,111.0,80.0,0.0,2.0,99.0
9130,20121025.0,-33.835950816751804,151.2031625948886,2.0,1.0,1.0,1.0,132.0,80.0,50.0,2.0,1125.0
9131,20161204.0,-33.931714139915144,151.13955576740338,1.0,1.0,1.0,2.0,50.0,0.0,18.0,30.0,60.0
9132,20160220.0,-33.96392182337413,151.15266699987288,3.0,1.0,1.0,2.0,115.0,40.0,0.0,7.0,14.0
9133,20150823.0,-33.89074596340519,151.13309411338474,3.0,1.0,1.0,1.0,75.0,0.0,0.0,2.0,1125.0
9134,20130609.0,-33.923358149735535,151.25495043152858,3.0,1.0,1.0,2.0,175.0,0.0,0.0,21.0,40.0
9135,20161204.0,-33.92007026987295,151.2293140715112,2.0,1.0,1.0,2.0,58.0,0.0,30.0,7.0,150.0
9136,20130801.0,-33.8963800991639,151.2734595177421,4.0,1.0,2.0,2.0,150.0,50.0,0.0,2.0,10.0
9137,20161204.0,-33.926468248904264,151.25172475223,2.0,1.0,1.0,1.0,61.0,0.0,0.0,7.0,17.0
9138,20140524.0,-33.96222967762596,151.2436096589512,4.0,2.0,3.0,3.0,140.0,200.0,0.0,14.0,28.0
9139,20161204.0,-33.882673086825186,151.27870038712837,2.0,1.0,1.0,1.0,94.0,0.0,20.0,1.0,30.0
9140,20140621.0,-33.90608900262279,151.24077795311837,2.0,1.0,0.0,1.0,116.0,50.0,0.0,3.0,1125.0
9141,20151030.0,-33.82515802613598,151.07851016930618,4.0,1.0,1.0,2.0,100.0,65.0,0.0,1.0,1125.0
9142,20141017.0,-33.889745568561324,151.1977015554277,4.0,1.5,1.0,2.0,129.0,100.0,10.0,3.0,1125.0
9143,20151030.0,-33.88637125943369,151.21703725250126,2.0,1.0,1.0,1.0,84.0,45.0,0.0,2.0,4.0
9144,20160125.0,-33.81367542640677,151.16599558352613,4.0,1.0,2.0,3.0,70.0,20.0,10.0,2.0,1125.0
9145,20150201.0,-33.88016740976877,151.19742106830412,1.0,1.0,1.0,1.0,35.0,0.0,0.0,3.0,35.0
9146,20161204.0,-33.87266436478044,151.22132969743453,1.0,1.5,1.0,1.0,70.0,30.0,0.0,1.0,14.0
9147,20150817.0,-33.826240300405914,151.20659659414142,2.0,1.0,1.0,1.0,77.0,0.0,75.0,3.0,4.0
9148,20161202.0,-33.657229348128226,151.3127109343207,2.0,1.0,1.0,1.0,85.0,20.0,35.0,1.0,7.0
9149,20130418.0,-33.881940770067004,151.19253712711657,4.0,1.5,2.0,4.0,150.0,40.0,40.0,3.0,30.0
9150,20131217.0,-33.887076074303856,151.2449929772649,2.0,1.0,1.0,1.0,140.0,45.0,0.0,5.0,1125.0
9151,20161204.0,-33.795677458704894,151.2820370703119,2.0,1.0,1.0,1.0,98.0,85.0,0.0,2.0,28.0
9152,20160117.0,-33.896574921244714,151.26309667775845,1.0,1.0,1.0,1.0,80.0,75.0,0.0,3.0,30.0
9153,20121016.0,-33.89889909032054,151.18819052373095,4.0,1.5,2.0,2.0,182.0,80.0,0.0,4.0,1125.0
9154,20161204.0,-33.88240661109516,151.22697748723482,2.0,1.0,1.0,2.0,155.0,0.0,0.0,5.0,20.0
9155,20160129.0,-33.88289070991725,151.130813002,1.0,1.0,1.0,1.0,22.0,0.0,0.0,2.0,9.0
9156,20161204.0,-33.81906054518127,151.19434941924774,2.0,1.0,1.0,1.0,100.0,0.0,0.0,198.0,1125.0
9157,20130922.0,-33.907697541653924,151.14661286129862,2.0,1.0,1.0,1.0,94.0,60.0,0.0,1.0,1125.0
9158,20151130.0,-33.889329571605714,151.28431045097025,2.0,1.0,1.0,1.0,98.0,0.0,0.0,2.0,31.0
9159,20160117.0,-33.89747171342177,151.26500916795487,1.0,1.0,1.0,1.0,80.0,75.0,0.0,3.0,7.0
9160,20140515.0,-33.8880443373926,151.272367512195,2.0,1.0,1.0,1.0,70.0,0.0,0.0,3.0,15.0
9161,20151008.0,-33.784135442610555,151.2872208747585,4.0,1.0,1.0,2.0,120.0,30.0,0.0,5.0,1125.0
9162,20140107.0,-33.914228143775574,151.2697248658647,1.0,1.0,1.0,1.0,85.0,0.0,50.0,2.0,1125.0
9163,20150601.0,-33.65720195711211,151.31130807234595,2.0,1.0,1.0,1.0,94.0,35.0,20.0,1.0,1125.0
9164,20150521.0,-33.89217619874476,151.21530570279242,2.0,1.0,1.0,1.0,98.0,20.0,0.0,2.0,180.0
9165,20140330.0,-33.88196835563772,151.22324337699763,2.0,1.5,1.0,1.0,70.0,35.0,0.0,3.0,8.0
9166,20120701.0,-33.78522055456652,151.28949129887275,2.0,1.0,0.0,1.0,150.0,50.0,200.0,2.0,28.0
9167,20151115.0,-33.930180872337154,151.20316149796972,2.0,1.0,1.0,1.0,44.0,20.0,10.0,2.0,365.0
9168,20140606.0,-33.86733650850977,151.22419275184825,2.0,1.0,0.0,1.0,150.0,60.0,0.0,2.0,14.0
9169,20160710.0,-33.897074884112655,151.2621031039975,1.0,1.0,1.0,1.0,32.0,0.0,20.0,5.0,23.0
9170,20160314.0,-33.88252579389925,151.20960511510282,2.0,1.5,1.0,1.0,140.0,0.0,0.0,7.0,12.0
9171,20130927.0,-33.88513056075918,151.16802713447524,2.0,1.0,1.0,1.0,90.0,30.0,0.0,2.0,14.0
9172,20160411.0,-33.89344023954647,151.2713804082608,1.0,1.0,1.0,1.0,94.0,10.0,50.0,1.0,1125.0
9173,20161205.0,-33.7800595250933,151.28271391840104,2.0,1.0,1.0,2.0,80.0,0.0,0.0,14.0,25.0
9174,20151007.0,-33.89963732453082,151.21288303518304,2.0,1.0,1.0,1.0,73.0,0.0,0.0,1.0,20.0
9175,20130805.0,-33.945762328200026,151.25754719806974,2.0,2.0,1.0,1.0,80.0,0.0,0.0,1.0,1125.0
9176,20131123.0,-33.89149577423796,151.25463309237546,2.0,1.0,1.0,1.0,70.0,15.0,0.0,7.0,1125.0
9177,20160904.0,-33.81471790591317,150.99772042284238,7.0,2.0,2.0,3.0,187.0,30.0,30.0,2.0,1125.0
9178,20141113.0,-33.868860573421976,151.18859606316298,2.0,1.0,1.0,1.0,150.0,75.0,0.0,5.0,15.0
9179,20141015.0,-33.96222656381052,151.08842528727115,1.0,1.0,1.0,1.0,40.0,0.0,0.0,2.0,14.0
9180,20161205.0,-33.911742054843266,151.24556391474917,1.0,1.0,1.0,1.0,90.0,0.0,50.0,3.0,25.0
9181,20121205.0,-33.872263498868925,151.22528039629054,2.0,1.0,1.0,1.0,156.0,201.0,0.0,7.0,1125.0
9182,20140305.0,-33.89370563209265,151.18468803514142,2.0,1.0,1.0,1.0,125.0,0.0,0.0,1.0,1125.0
9183,20161205.0,-33.78082185763253,151.27897666641704,3.0,1.0,1.0,1.0,61.0,0.0,0.0,6.0,8.0
9184,20161116.0,-33.79956678287418,151.28730980080172,3.0,1.0,1.0,3.0,129.0,0.0,0.0,1.0,1125.0
9185,20150721.0,-33.871972410858945,151.22685924156997,2.0,1.0,1.0,1.0,90.0,0.0,0.0,2.0,1125.0
9186,20161205.0,-33.92385451668381,151.2563485693952,2.0,1.0,1.0,2.0,80.0,30.0,30.0,3.0,1125.0
9187,20161205.0,-33.92303551495276,151.22985113176952,2.0,1.0,1.0,1.0,111.0,25.0,50.0,5.0,15.0
9188,20161205.0,-33.92373897761096,151.22944670597133,2.0,1.0,1.0,1.0,61.0,25.0,20.0,5.0,12.0
9189,20160327.0,-33.89273240487184,151.2542416175329,2.0,1.0,1.0,1.0,115.0,75.0,0.0,5.0,15.0
9190,20150719.0,-33.88425476383683,151.27923867466066,2.0,1.0,1.0,1.0,111.0,0.0,0.0,1.0,1.0
9191,20160614.0,-33.874636307102385,151.24487431983403,1.0,1.0,1.0,1.0,61.0,50.0,40.0,2.0,1125.0
9192,20161205.0,-33.859404363334306,151.0770805079735,4.0,2.0,2.0,1.0,100.0,100.0,0.0,14.0,1125.0
9193,20161205.0,-33.836652335850175,151.22037034875117,5.0,1.0,2.0,3.0,189.0,30.0,30.0,5.0,1125.0
9194,20160530.0,-33.923013770145154,151.22132164315238,1.0,3.5,1.0,1.0,39.0,45.0,0.0,2.0,1125.0
9195,20161205.0,-33.775430269618504,151.286398248286,4.0,1.0,2.0,1.0,61.0,0.0,20.0,15.0,29.0
9196,20160207.0,-33.897876794868004,151.2676189767501,2.0,1.0,1.0,1.0,111.0,0.0,0.0,2.0,9.0
9197,20121216.0,-33.88846788625184,151.2757655470624,4.0,1.0,2.0,2.0,129.0,90.0,0.0,4.0,1125.0
9198,20161201.0,-33.803251010976375,151.00579593036915,1.0,1.0,1.0,1.0,55.0,100.0,50.0,7.0,7.0
9199,20150614.0,-33.786803126383575,151.2825870513875,2.0,1.5,1.0,2.0,85.0,42.0,0.0,1.0,1125.0
9200,20160823.0,-33.84752552553362,151.07253311131495,5.0,1.0,1.0,2.0,159.0,50.0,30.0,1.0,1125.0
9201,20140326.0,-33.89382210183381,151.24804785821257,1.0,1.0,1.0,1.0,61.0,0.0,0.0,2.0,1125.0
9202,20131223.0,-33.90471541237001,151.21308225394168,2.0,1.0,1.0,1.0,111.0,100.0,40.0,28.0,1125.0
9203,20161021.0,-33.80239699994388,151.26637243475255,2.0,1.0,1.0,1.0,150.0,0.0,0.0,2.0,30.0
9204,20161130.0,-33.844457968008584,151.22315947874833,2.0,1.0,1.0,1.0,120.0,25.0,0.0,1.0,1125.0
9205,20121212.0,-33.72912299418292,151.1688693718066,4.0,2.0,2.0,2.0,164.0,65.0,0.0,5.0,29.0
9206,20161206.0,-33.89765231955923,151.15219475334797,2.0,1.0,1.0,1.0,43.0,0.0,0.0,1.0,30.0
9207,20161206.0,-33.90054429407821,151.21283701103906,4.0,1.0,1.0,1.0,90.0,0.0,0.0,3.0,7.0
9208,20140927.0,-33.889838395219364,151.26593559206717,2.0,1.0,1.0,1.0,55.0,40.0,15.0,2.0,20.0
9209,20101102.0,-33.87639415107817,151.22299765762355,1.0,1.0,1.0,1.0,90.0,30.0,15.0,2.0,14.0
9210,20140605.0,-33.68937002858119,151.29307104123492,2.0,1.0,1.0,1.0,129.0,0.0,0.0,4.0,30.0
9211,20110726.0,-33.911984579302,151.15462197094556,4.0,1.0,2.0,2.0,150.0,50.0,20.0,3.0,1125.0
9212,20161201.0,-33.904738560505024,151.21397623059488,3.0,1.0,2.0,2.0,190.0,0.0,0.0,7.0,11.0
9213,20161204.0,-33.92714769423196,151.2509431722719,2.0,1.0,1.0,1.0,67.0,0.0,0.0,7.0,17.0
9214,20150120.0,-33.884694552472865,151.28167240211098,4.0,1.0,1.0,1.0,181.0,110.0,25.0,2.0,1125.0
9215,20140820.0,-33.88524366658914,151.25950615112757,4.0,1.0,2.0,2.0,164.0,70.0,50.0,2.0,20.0
9216,20130609.0,-33.915018817436945,151.24601836887803,1.0,1.0,1.0,1.0,100.0,0.0,0.0,4.0,1125.0
9217,20150719.0,-33.895516854640285,151.26658107012432,1.0,2.0,1.0,1.0,59.0,50.0,0.0,3.0,14.0
9218,20160607.0,-33.82368867782178,151.1978310435656,2.0,2.0,1.0,1.0,89.0,7.0,0.0,2.0,60.0
9219,20161206.0,-33.85976807131487,151.28398966192862,3.0,1.0,2.0,2.0,156.0,0.0,0.0,2.0,10.0
9220,20161116.0,-33.964121251588175,151.10066155325578,2.0,1.0,1.0,1.0,75.0,0.0,0.0,1.0,1125.0
9221,20161206.0,-33.940101438891695,151.23789073346433,2.0,1.0,1.0,1.0,54.0,0.0,0.0,14.0,20.0
9222,20150819.0,-33.879765508466605,151.20281519448469,2.0,1.0,1.0,1.0,129.0,70.0,0.0,4.0,1125.0
9223,20131231.0,-33.899699160122914,151.1628249847789,2.0,1.5,1.0,1.0,90.0,30.0,25.0,3.0,5.0
9224,20150331.0,-33.87460595700053,151.22626774767738,3.0,1.0,1.0,1.0,170.0,80.0,55.0,2.0,1124.0
9225,20160901.0,-33.82834046038769,151.24507416378762,3.0,1.0,1.0,1.0,150.0,80.0,25.0,3.0,60.0
9226,20090906.0,-33.90003770977137,151.1584934286146,2.0,1.0,1.0,1.0,85.0,0.0,15.0,7.0,30.0
9227,20150930.0,-33.87280741092189,151.22783137005456,4.0,1.0,2.0,2.0,181.0,160.0,50.0,3.0,1125.0
9228,20150930.0,-33.86998816120986,151.22289921698734,2.0,1.0,1.0,1.0,120.0,150.0,0.0,3.0,1125.0
9229,20161206.0,-33.87717732886039,151.20335700339942,4.0,1.0,1.0,2.0,170.0,70.0,50.0,1.0,1125.0
9230,20150930.0,-33.94489773383852,151.25434159426848,4.0,1.0,2.0,2.0,100.0,200.0,50.0,3.0,1125.0
9231,20150623.0,-33.804598232053905,151.2879175471813,4.0,1.0,2.0,2.0,195.0,80.0,50.0,4.0,1125.0
9232,20161206.0,-33.877800826648134,151.19942117006175,4.0,2.0,2.0,2.0,185.0,0.0,0.0,2.0,6.0
9233,20131001.0,-33.81539508087254,151.16164249522,2.0,1.0,1.0,1.0,135.0,0.0,0.0,1.0,1125.0
9234,20130918.0,-33.87251230414903,151.25847726844205,2.0,1.0,1.0,1.0,185.0,60.0,0.0,3.0,1125.0
9235,20121016.0,-33.78759192093338,151.25051981216396,5.0,1.0,2.0,3.0,179.0,60.0,45.0,5.0,1125.0
9236,20101115.0,-33.89196920780645,151.24216897430776,1.0,1.0,1.0,3.0,150.0,50.0,50.0,1.0,4.0
9237,20160114.0,-33.89226657802683,151.25162049252143,2.0,1.0,1.0,1.0,98.0,100.0,0.0,2.0,1125.0
9238,20150227.0,-33.769325261592186,151.1044919833844,2.0,1.0,1.0,1.0,50.0,0.0,7.0,1.0,100.0
9239,20161207.0,-33.83120579233763,151.24582134134374,2.0,1.0,1.0,1.0,185.0,25.0,0.0,1.0,7.0
9240,20160921.0,-33.890819279856714,151.20205319973516,3.0,1.0,1.0,2.0,129.0,60.0,20.0,1.0,1125.0
9241,20131217.0,-33.897049402677666,151.2698319770603,2.0,1.0,1.0,1.0,181.0,75.0,0.0,5.0,1125.0
9242,20140208.0,-33.802187719823515,151.2892729202101,3.0,1.0,2.0,3.0,179.0,60.0,50.0,21.0,28.0
9243,20160113.0,-33.625465712994696,151.3328418466231,2.0,1.0,0.0,1.0,120.0,0.0,0.0,3.0,1125.0
9244,20160320.0,-33.888831600856406,151.24763657348353,2.0,1.5,1.0,1.0,35.0,0.0,0.0,4.0,9.0
9245,20160617.0,-33.89324828371858,151.2485990140598,2.0,2.0,1.0,1.0,44.0,0.0,0.0,20.0,1125.0
9246,20120209.0,-33.893477328925336,151.1703066388743,2.0,1.0,1.0,1.0,75.0,0.0,0.0,2.0,1125.0
9247,20160821.0,-33.80709969080373,151.17572709789204,2.0,1.0,1.0,1.0,80.0,0.0,30.0,6.0,1124.0
9248,20160921.0,-33.88970651283792,151.2018521674006,4.0,1.0,1.0,2.0,129.0,60.0,20.0,1.0,1125.0
9249,20150831.0,-33.92934076360369,151.2019642988779,2.0,1.0,1.0,1.0,50.0,10.0,10.0,1.0,1125.0
9250,20161207.0,-33.67445977102613,151.29955905262855,2.0,1.0,0.0,1.0,111.0,0.0,0.0,5.0,11.0
9251,20161116.0,-33.7979595973493,151.28947255927642,2.0,1.0,1.0,2.0,120.0,0.0,0.0,1.0,1125.0
9252,20141104.0,-33.875859629768,151.22202248906197,2.0,1.0,1.0,1.0,65.0,50.0,0.0,4.0,1125.0
9253,20120820.0,-33.894237938544094,151.2565366703885,4.0,1.0,2.0,2.0,160.0,0.0,0.0,7.0,14.0
9254,20150506.0,-33.889807442533986,151.28485681624858,2.0,2.0,1.0,1.0,89.0,0.0,0.0,14.0,21.0
9255,20150313.0,-33.95453670821828,151.13641653264068,2.0,1.0,1.0,1.0,44.0,30.0,10.0,1.0,1125.0
9256,20161207.0,-33.823476964711645,151.19746013779368,1.0,1.0,1.0,1.0,59.0,0.0,0.0,7.0,56.0
9257,20161205.0,-33.718571067837075,151.16648760403763,2.0,1.0,1.0,1.0,80.0,0.0,0.0,14.0,1125.0
9258,20161208.0,-33.886599273473465,151.26660574283883,2.0,1.0,0.0,1.0,115.0,20.0,20.0,2.0,30.0
9259,20140929.0,-33.94615447487334,151.2406302104909,2.0,1.0,1.0,1.0,80.0,0.0,0.0,3.0,7.0
9260,20150824.0,-33.83781297017193,151.22127024828131,1.0,1.0,1.0,1.0,67.0,7.0,0.0,1.0,1125.0
9261,20161009.0,-33.90701105931011,151.18308755982406,2.0,1.0,1.0,1.0,150.0,0.0,0.0,4.0,5.0
9262,20141120.0,-33.909920623997195,151.23941967500932,2.0,1.0,1.0,1.0,40.0,0.0,30.0,4.0,1125.0
9263,20161208.0,-33.95475126569749,151.136535167342,3.0,1.0,1.0,2.0,80.0,20.0,20.0,1.0,30.0
9264,20160417.0,-33.8924589492156,151.25453575770035,1.0,1.0,1.0,2.0,31.0,0.0,0.0,11.0,11.0
9265,20151230.0,-33.908872850606755,151.20333995287652,2.0,1.0,1.0,1.0,44.0,0.0,15.0,10.0,19.0
9266,20150831.0,-33.875300339791664,151.20429911009185,2.0,1.0,1.0,1.0,120.0,30.0,0.0,1.0,1125.0
9267,20110111.0,-33.78274014260769,151.28290334783668,4.0,1.0,1.0,2.0,139.0,50.0,25.0,3.0,1125.0
9268,20160222.0,-33.871737903755225,151.2168542549035,2.0,1.0,1.0,1.0,129.0,120.0,0.0,30.0,1125.0
9269,20161116.0,-33.82857346499869,151.206689252196,2.0,1.0,1.0,1.0,125.0,50.0,0.0,1.0,1125.0
9270,20141217.0,-33.923047935444195,151.2551029934634,2.0,2.0,1.0,3.0,85.0,15.0,15.0,3.0,14.0
9271,20160530.0,-33.92201838473044,151.22344742728288,1.0,3.5,1.0,1.0,35.0,45.0,0.0,2.0,1124.0
9272,20160823.0,-33.880721382155855,151.201741722945,4.0,1.0,1.0,2.0,169.0,70.0,29.0,1.0,1125.0
9273,20120930.0,-33.89387227668456,151.24639809251875,1.0,1.0,1.0,1.0,70.0,0.0,0.0,35.0,35.0
9274,20161207.0,-33.874910501786296,151.22886407532513,2.0,1.0,1.0,1.0,138.0,126.0,0.0,2.0,1125.0
9275,20161203.0,-33.87897432167831,151.12401238367062,2.0,1.5,1.0,1.0,61.0,0.0,0.0,5.0,39.0
9276,20161208.0,-33.76860599435396,151.10665239018851,1.0,1.0,1.0,1.0,75.0,0.0,0.0,1.0,4.0
9277,20161207.0,-33.889358569009254,151.26950218573825,2.0,2.0,1.0,1.0,156.0,0.0,0.0,1.0,1125.0
9278,20160131.0,-33.902987496195024,151.16933703902814,2.0,2.5,1.0,1.0,61.0,0.0,20.0,2.0,100.0
9279,20161205.0,-33.880885775562994,151.2070867296803,5.0,1.0,1.0,3.0,160.0,50.0,20.0,1.0,1125.0
9280,20131129.0,-33.88761071228855,151.21679643163844,1.0,3.0,1.0,1.0,36.0,0.0,0.0,3.0,1125.0
9281,20160310.0,-33.90444560127898,151.2091512125845,2.0,1.0,1.0,1.0,102.0,0.0,0.0,3.0,7.0
9282,20160413.0,-33.87639258471912,151.20624471842328,1.0,1.5,1.0,2.0,49.0,0.0,0.0,5.0,1125.0
9283,20121206.0,-33.90641516433465,151.18432292115588,2.0,1.0,1.0,1.0,107.0,110.0,25.0,2.0,1125.0
9284,20160404.0,-33.896746614800506,151.16821663400066,1.0,1.0,1.0,1.0,40.0,0.0,0.0,7.0,1125.0
9285,20161005.0,-33.814496056946176,151.0153469657462,2.0,1.5,1.0,1.0,59.0,45.0,20.0,2.0,30.0
9286,20161209.0,-33.87740535757965,151.21706304096486,2.0,1.0,1.0,1.0,119.0,126.0,0.0,2.0,30.0
9287,20120514.0,-33.91274063430976,151.15664774343134,2.0,1.0,1.0,1.0,140.0,0.0,0.0,7.0,1125.0
9288,20150522.0,-33.872524957497355,151.2385500016419,1.0,1.0,1.0,1.0,89.0,0.0,0.0,2.0,50.0
9289,20161206.0,-33.710467779694206,151.29203298419742,4.0,1.5,2.0,3.0,150.0,0.0,0.0,5.0,9.0
9290,20161010.0,-33.924083894708026,151.20386054404904,2.0,1.5,1.0,1.0,90.0,0.0,40.0,2.0,1125.0
9291,20160301.0,-33.87251079942116,151.19398469266557,2.0,1.0,1.0,1.0,80.0,10.0,0.0,1.0,1124.0
9292,20140211.0,-33.83361242326452,151.24447376115762,2.0,1.0,1.0,1.0,93.0,35.0,0.0,1.0,60.0
9293,20120918.0,-33.79704698543654,151.28622648678498,2.0,1.0,1.0,1.0,195.0,125.0,0.0,3.0,1125.0
9294,20160222.0,-33.871755306499146,151.2185252862135,2.0,1.0,0.0,1.0,129.0,80.0,0.0,30.0,1125.0
9295,20150714.0,-33.92019777655965,151.2449548939289,4.0,1.0,1.0,2.0,121.0,80.0,25.0,1.0,1125.0
9296,20160110.0,-33.70921316944491,151.30220501927656,4.0,1.0,2.0,3.0,150.0,75.0,0.0,30.0,1125.0
9297,20150202.0,-33.875945174119984,151.22366061517704,2.0,1.0,1.0,1.0,65.0,30.0,0.0,6.0,1125.0
9298,20161209.0,-33.88312370039395,151.1651801181573,2.0,1.5,1.0,1.0,80.0,0.0,0.0,1.0,14.0
9299,20160915.0,-33.89080504521261,151.21331977291106,2.0,1.0,1.0,1.0,90.0,0.0,0.0,9.0,17.0
9300,20121121.0,-33.885807538674506,151.18105057729053,2.0,1.0,1.0,1.0,150.0,40.0,15.0,1.0,1125.0
9301,20111003.0,-33.801198311948774,151.29030102593143,4.0,1.0,2.0,3.0,100.0,80.0,0.0,2.0,9.0
9302,20160302.0,-33.7931171633173,151.28679461438745,2.0,1.0,1.0,1.0,61.0,50.0,0.0,3.0,1125.0
9303,20160426.0,-33.873919586058776,151.21776696585542,1.0,1.0,1.0,1.0,50.0,0.0,0.0,10.0,10.0
9304,20150313.0,-33.95376373039592,151.13488930188458,1.0,1.0,1.0,1.0,36.0,25.0,0.0,1.0,1125.0
9305,20140207.0,-33.88857835633557,151.17333396771218,2.0,1.0,1.0,1.0,150.0,40.0,0.0,2.0,20.0
9306,20140814.0,-33.772714348441674,151.07763649134694,4.0,1.5,2.0,2.0,135.0,95.0,0.0,1.0,1125.0
9307,20120504.0,-33.88972660998345,151.2281674316054,2.0,1.0,1.0,1.0,120.0,80.0,0.0,4.0,35.0
9308,20120508.0,-33.91242328575352,151.15467887472974,4.0,2.0,2.0,2.0,125.0,0.0,50.0,3.0,10.0
9309,20090623.0,-33.899218001177374,151.17820062816767,2.0,1.0,1.0,1.0,96.0,20.0,10.0,1.0,14.0
9310,20150130.0,-33.87796259063425,151.2744496339709,3.0,1.0,2.0,2.0,146.0,95.0,0.0,3.0,1112.0
9311,20160717.0,-33.90468874523881,151.25468703010955,2.0,1.0,1.0,1.0,75.0,65.0,0.0,3.0,10.0
9312,20161210.0,-33.94012622859209,151.24204147974072,1.0,1.0,1.0,1.0,97.0,0.0,0.0,10.0,1125.0
9313,20160217.0,-33.8123772695236,151.16571759113066,2.0,1.0,1.0,1.0,107.0,0.0,0.0,1.0,12.0
9314,20150301.0,-33.832381999106495,151.2143412467041,2.0,1.0,1.0,1.0,150.0,80.0,0.0,2.0,21.0
9315,20161206.0,-33.88548882191552,151.23645150343248,2.0,1.0,1.0,1.0,80.0,30.0,0.0,2.0,1125.0
9316,20161208.0,-33.8869955530832,151.26280087010926,2.0,2.0,1.0,1.0,61.0,20.0,0.0,4.0,30.0
9317,20160109.0,-33.95246606353939,151.15643151510827,3.0,1.0,0.0,2.0,120.0,75.0,0.0,2.0,1125.0
9318,20161210.0,-33.91066040346249,151.17992610635412,4.0,1.0,1.0,2.0,150.0,85.0,0.0,3.0,1125.0
9319,20160602.0,-33.893903575194784,151.2722541850124,3.0,1.0,1.0,1.0,181.0,0.0,0.0,7.0,1125.0
9320,20161210.0,-33.85194100589113,151.13211982303454,1.0,1.0,1.0,1.0,44.0,0.0,0.0,2.0,11.0
9321,20161210.0,-33.89644618700907,151.26126114304594,2.0,1.0,1.0,1.0,150.0,0.0,0.0,7.0,11.0
9322,20150409.0,-33.78907165948366,151.28385142479303,2.0,2.0,1.0,1.0,111.0,40.0,10.0,1.0,10.0
9323,20150602.0,-33.87563505580389,151.2232649830109,2.0,1.0,1.0,1.0,150.0,60.0,0.0,3.0,1124.0
9324,20161121.0,-33.91302290337083,151.25804676457926,4.0,1.0,2.0,2.0,195.0,50.0,0.0,4.0,1125.0
9325,20130723.0,-33.90623090909941,151.18455654739844,2.0,1.0,1.0,1.0,175.0,0.0,0.0,7.0,1125.0
9326,20140815.0,-33.71115640309772,151.3018281145336,2.0,1.0,1.0,1.0,115.0,35.0,0.0,1.0,90.0
9327,20161109.0,-33.889288055123885,151.28322809035348,1.0,1.0,1.0,1.0,98.0,50.0,20.0,2.0,1125.0
9328,20150608.0,-33.89329350083222,151.24974323482755,2.0,1.0,1.0,1.0,66.0,20.0,20.0,3.0,1125.0
9329,20161211.0,-33.74619049404269,151.2839316239043,3.0,1.0,2.0,3.0,146.0,80.0,20.0,2.0,1125.0
9330,20161211.0,-33.91989634082518,151.24121265913885,2.0,2.0,1.0,1.0,80.0,0.0,30.0,2.0,1125.0
9331,20140405.0,-33.884871411476404,151.27334913273498,2.0,1.0,1.0,1.0,90.0,0.0,20.0,5.0,1125.0
